artist,album,date,week_num,meta_score,user_score
William Elliott Whitmore,Field Songs,"July 12, 2011",28,83,0
Shabazz Palaces,Black Up,"June 28, 2011",26,83,83
Wilco,The Whole Love,"September 27, 2011",39,83,85
Levon Helm,Ramble at the Ryman,"May 17, 2011",20,82,0
TV on the Radio,Nine Types of Light,"April 12, 2011",15,82,80
Thrice,Major/Minor,"September 20, 2011",38,82,83
Brad Paisley,This Is Country Music,"May 23, 2011",21,82,85
Laura Marling,A Creature I Don't Know,"September 13, 2011",37,82,86
Colin Stetson,"New History Warfare, Vol. 2: Judges","February 22, 2011",8,82,84
Sepalcure,Sepalcure,"November 21, 2011",47,82,88
Southeast Engine,Canary,"March 29, 2011",13,82,0
Rustie,Glass Swords,"October 10, 2011",41,82,87
Elbow,Build a Rocket Boys!,"April 12, 2011",15,82,80
Chris Watson,El Tren Fantasma,"October 25, 2011",43,82,0
Me'Shell Ndegéocello,Weather,"November 8, 2011",45,82,75
Tom Russell,Mesabi,"September 6, 2011",36,82,0
Earth,"Angels of Darkness, Demons of Light, Vol. 1","February 22, 2011",8,82,82
Anthony Hamilton,Back to Love,"December 13, 2011",50,82,83
Polar Bear Club,Clash Battle Guilt Pride,"September 13, 2011",37,82,0
The Weeknd,Echoes of Silence,"December 21, 2011",51,82,87
Matraca Berg,The Dreaming Fields,"May 17, 2011",20,82,0
Atlas Sound,Parallax,"November 8, 2011",45,82,85
Julianna Barwick,The Magic Place,"February 22, 2011",8,82,81
Seun Kuti & Egypt 80,From Africa With Fury: Rise,"June 21, 2011",25,82,0
The War on Drugs,Slave Ambient,"August 16, 2011",33,82,81
Aidan Moffat,Everything's Getting Older,"May 24, 2011",21,82,0
Abigail Washburn,City of Refuge,"January 11, 2011",2,82,0
EMA,Past Life Martyred Saints,"May 10, 2011",19,82,78
Sandro Perri,Impossible Spaces,"October 18, 2011",42,82,0
Kurt Vile,Smoke Ring for My Halo,"March 8, 2011",10,82,81
Shlohmo,Bad Vibes,"August 9, 2011",32,82,76
Vieux Farka Touré,The Secret,"May 24, 2011",21,82,0
The Caretaker,An Empty Bliss Beyond This World,"June 21, 2011",25,82,85
Nedry,Condors,"April 19, 2011",16,82,84
Vijay Iyer,Tirtha,"March 8, 2011",10,81,0
Mikal Cronin,Mikal Cronin,"September 20, 2011",38,81,79
Randy Newman,"The  Randy Newman Songbook, Vol. 2","May 13, 2011",19,81,0
Touché Amoré,Parting the Sea Between Brightness and Me,"June 7, 2011",23,81,78
The Unthanks,Last,"April 19, 2011",16,81,0
Grails,Deep Politics,"March 8, 2011",10,81,0
Wye Oak,Civilian,"March 8, 2011",10,81,86
The Antlers,Burst Apart,"May 10, 2011",19,81,84
Tech N9ne,All 6's and 7's,"June 7, 2011",23,81,83
James Blake,James Blake,"March 22, 2011",12,81,83
Slow Club,Paradise,"September 13, 2011",37,81,86
Brad Mehldau,Live in Marciac,"February 22, 2011",8,81,0
Feist,Metals,"October 4, 2011",40,81,86
LCD Soundsystem,The London Sessions,"January 24, 2011",4,81,84
Yuck,Yuck,"February 15, 2011",7,81,78
Joe Henry,Reverie,"October 11, 2011",41,81,0
Dropkick Murphys,Going Out In Style,"March 1, 2011",9,81,85
Oneohtrix Point Never,Replica,"November 8, 2011",45,80,88
Sidi Toure & Friends,Sahel Folk,"January 25, 2011",4,80,0
Stephen Malkmus,Mirror Traffic,"August 23, 2011",34,80,79
Steve Hauschildt,Tragedy and Geometry,"November 15, 2011",46,80,0
Kendrick Lamar,Section.80,"July 2, 2011",26,80,84
The Weeknd,Thursday,"August 19, 2011",33,80,84
Smith Westerns,Dye It Blonde,"January 18, 2011",3,80,82
Tinariwen,Tassili,"August 30, 2011",35,80,85
Kode9 & the Spaceape,Black Sun,"April 26, 2011",17,80,78
A.A. Bondy,Believers,"September 13, 2011",37,80,78
Doomtree,No Kings,"November 22, 2011",47,80,84
Thundercat,The Golden Age of Apocalypse,"August 29, 2011",35,80,82
Random Axe,Random Axe,"June 14, 2011",24,80,83
Sarah Jarosz,Follow Me Down,"May 17, 2011",20,80,0
Dawes,Nothing Is Wrong,"June 7, 2011",23,80,81
Marissa Nadler,Marissa Nadler,"June 14, 2011",24,80,86
Ty Segall,Goodbye Bread,"June 21, 2011",25,80,87
Low,C'mon,"April 12, 2011",15,80,76
Kate Bush,Director's Cut,"May 31, 2011",22,80,82
Anna Calvi,Anna Calvi,"March 1, 2011",9,80,80
Mariachi El Bronx,Mariachi El Bronx (II),"August 2, 2011",31,80,0
Juju,In Trance,"June 13, 2011",24,80,0
Dels,Gob,"May 24, 2011",21,80,0
Baby Dee,Regifted Light,"March 14, 2011",11,80,0
Tycho,Dive,"November 8, 2011",45,80,86
Beth Ditto,EP,"March 4, 2011",9,80,84
The Men,Leave Home,"May 24, 2011",21,80,0
Radiohead,The King of Limbs,"March 29, 2011",13,80,79
Black Lips,Arabia Mountain,"June 7, 2011",23,80,85
Crooked Fingers,Breaks in the Armor,"October 11, 2011",41,80,83
Future Islands,On the Water,"October 11, 2011",41,80,86
Tommy Keene,Behind the Parade,"August 30, 2011",35,80,0
Young Widows,In and Out of Youth and Lightness,"April 12, 2011",15,80,0
The Bats,Free All the Monsters,"October 25, 2011",43,79,0
Action Bronson,Well-Done,"November 22, 2011",47,79,79
The Psychic Paramount,II,"February 22, 2011",8,79,0
Cymbals Eat Guitars,Lenses Alien,"October 11, 2011",41,79,83
Okkervil River,I Am Very Far,"May 10, 2011",19,79,83
Björk,Biophilia,"October 11, 2011",41,79,81
DJ Quik,The Book of David,"April 19, 2011",16,79,85
Girls,"Father, Son, Holy Ghost","September 13, 2011",37,79,87
DevilDriver,Beast,"February 22, 2011",8,79,63
Eleanor Friedberger,Last Summer,"July 12, 2011",28,79,80
White Denim,D,"May 23, 2011",21,79,83
Chad VanGaalen,Diaper Island,"May 17, 2011",20,79,83
The Hot Club of Cowtown,What Makes Bob Holler,"February 1, 2011",5,79,0
Akron/Family,S/T II: The Cosmic Birth and Journey of Shinju TNT,"February 8, 2011",6,79,71
Lucinda Williams,Blessed,"March 1, 2011",9,79,78
Kasabian,Velociraptor!,"September 20, 2011",38,79,80
Blackout Beach,Fuck Death,"November 15, 2011",46,79,0
Edwyn Collins,Losing Sleep,"March 22, 2011",12,79,0
Zomby,Dedication,"July 12, 2011",28,79,82
Young Galaxy,Shapeshifting,"February 15, 2011",7,79,84
Trap Them,Darker Handcraft,"March 15, 2011",11,79,0
P.G. Six,Starry Mind,"August 23, 2011",34,79,0
Roll the Dice,In Dust,"September 16, 2011",37,79,0
Battles,Gloss Drop,"June 7, 2011",23,79,84
Zola Jesus,Conatus,"October 4, 2011",40,79,83
Various Artists,The  Lost Notebooks of Hank Williams,"October 4, 2011",40,79,0
Charles Bradley,No Time for Dreaming,"January 25, 2011",4,79,0
Toro y Moi,Underneath the Pine,"February 22, 2011",8,79,81
The Dodos,No Color,"March 15, 2011",11,79,82
Kort,Invariable Heartache,"April 26, 2011",17,79,0
Kasey Chambers,Little Bird,"July 12, 2011",28,79,0
Richard Buckner,Our Blood,"August 2, 2011",31,79,0
Disappears,Guider,"January 18, 2011",3,79,0
Evidence,Cats & Dogs,"September 27, 2011",39,79,77
Prurient,Bermuda Drain,"July 19, 2011",29,79,0
Cat's Eyes,Cat's Eyes,"May 17, 2011",20,79,69
Drake,Take Care,"November 15, 2011",46,78,80
Walls,Coracle,"September 27, 2011",39,78,0
Foo Fighters,Wasting Light,"April 12, 2011",15,78,88
Junior Boys,It's All True,"June 14, 2011",24,78,80
Group Doueh,Zayna Jumma,"May 24, 2011",21,78,0
Kathryn Calder,Bright and Vivid,"September 13, 2011",37,78,0
Collections of Colonies of Bees,Giving,"August 2, 2011",31,78,0
Thurston Moore,Demolished Thoughts,"May 24, 2011",21,78,81
Etta James,The  Dreamer,"November 8, 2011",45,78,0
City and Colour,Little Hell,"June 7, 2011",23,78,88
Imelda May,Mayhem,"July 19, 2011",29,78,85
Boris,New Album,"December 6, 2011",49,78,0
Luke Haines,Nine and a Half Psychedelic Meditations on British Wrestling of the 1970's and Early '80s,"November 7, 2011",45,78,0
Hayes Carll,Kmag Yoyo (& Other American Stories),"February 15, 2011",7,78,0
Drive-By Truckers,Go-Go Boots,"February 15, 2011",7,78,76
The Lonely Island,Turtleneck & Chain,"May 10, 2011",19,78,86
The Fresh & Onlys,Secret Walls EP,"April 26, 2011",17,78,0
Serengeti,Family and Friends,"July 19, 2011",29,78,0
Cass McCombs,Humor Risk,"November 8, 2011",45,78,76
Ford & Lopatin,Channel Pressure,"June 7, 2011",23,78,70
Das Racist,Relax,"September 13, 2011",37,78,78
Baloji,Kinshasa Succursale,"December 13, 2011",50,78,0
Lisa Hannigan,Passenger,"September 20, 2011",38,78,86
August Burns Red,Leveler,"June 21, 2011",25,78,86
King Creosote,Diamond Mine,"May 24, 2011",21,78,89
Ghostpoet,Peanut Butter Blues and Melancholy Jam,"February 7, 2011",6,78,82
Amy LaVere,Stranger Me,"July 4, 2011",27,78,0
Beirut,The  Rip Tide,"August 30, 2011",35,78,89
Emika,Emika,"October 11, 2011",41,78,0
The Builders and the Butchers,Dead Reckoning,"February 22, 2011",8,78,0
Crystal Stilts,In Love With Oblivion,"April 12, 2011",15,78,83
Shelby Lynne,Revelation Road,"October 18, 2011",42,78,0
Hauschka,Salon des Amateurs,"April 12, 2011",15,78,0
Gem Club,Breakers,"September 27, 2011",39,78,0
Metronomy,The  English Riviera,"April 11, 2011",15,78,85
J Mascis,Several Shades of Why,"March 15, 2011",11,78,83
Still Corners,Creatures of an Hour,"October 11, 2011",41,78,77
Treefight for Sunlight,Treefight for Sunlight,"November 8, 2011",45,78,0
Mayer Hawthorne,How Do You Do,"October 11, 2011",41,78,89
Barry Lynn,The Dissolve,"April 25, 2011",17,78,0
Little Dragon,Ritual Union,"July 25, 2011",30,78,83
Cornershop,Cornershop & the Double-O Groove Of,"March 15, 2011",11,78,0
Hannah Peel,The Broken Wave,"January 31, 2011",5,78,0
Parts & Labor,Constant Future,"March 8, 2011",10,78,0
Dom,Family of Love,"August 9, 2011",32,78,0
Apex Manor,The Year of Magical Drinking,"January 25, 2011",4,77,0
James Ferraro,Far Side Virtual,"October 25, 2011",43,77,83
The Felice Brothers,"Celebration, Florida","May 10, 2011",19,77,88
Orchestre Poly-Rythmo,Cotonou Club,"March 28, 2011",13,77,0
Glenn Jones,The Wanting,"September 13, 2011",37,77,0
Aethenor,En Form For Bla,"January 18, 2011",3,77,0
Mats Gustafsson,Live at the South Bank,"November 15, 2011",46,77,0
Pharoahe Monch,W.A.R. (We Are Renegades),"March 22, 2011",12,77,81
Other Lives,Tamer Animals,"May 10, 2011",19,77,78
John Renbourn,Palermo Snow,"January 25, 2011",4,77,0
Eric Church,Chief,"July 26, 2011",30,77,82
Josh T. Pearson,Last of the Country Gentlemen,"March 29, 2011",13,77,68
Explosions in the Sky,"Take Care, Take Care, Take Care","April 26, 2011",17,77,85
Deerhoof,Deerhoof Vs. Evil,"January 25, 2011",4,77,76
Active Child,You Are All I See,"August 23, 2011",34,77,88
Jesse Sykes & the Sweet Hereafter,Marble Son,"August 2, 2011",31,77,0
The Decemberists,The  King Is Dead,"January 18, 2011",3,77,80
The Mountain Goats,All Eternals Deck,"March 29, 2011",13,77,77
Mogwai,"Hardcore Will Never Die, But You Will","February 15, 2011",7,77,76
Barbra Streisand,What Matters Most,"August 23, 2011",34,77,81
Man Man,Life Fantastic,"May 10, 2011",19,77,85
The Beets,Let the Poison Out,"October 24, 2011",43,77,0
Youth Lagoon,The  Year of Hibernation,"September 27, 2011",39,77,87
Between the Buried and Me,The Parallax: Hypersleep Dialogues,"April 12, 2011",15,77,88
Rosebuds,Loud Planes Fly Low,"June 7, 2011",23,77,0
Rival Schools,Pedals,"March 8, 2011",10,77,0
Wire,Red Barked Tree,"January 11, 2011",2,77,69
Real Estate,Days,"October 18, 2011",42,77,84
Iron & Wine,Kiss Each Other Clean,"January 25, 2011",4,77,76
Laura Cantrell,Kitty Wells Dresses: Songs of the Queen of Country Music,"May 17, 2011",20,77,0
Frank Turner,England Keep My Bones,"June 7, 2011",23,77,85
Funeral For A Friend,Welcome Home Armageddon,"March 15, 2011",11,77,86
Thee Oh Sees,Castlemania,"May 10, 2011",19,77,82
The Cure,Bestival Live 2011,"December 6, 2011",49,77,78
Kishi Bashi,151A,"November 30, 2011",48,77,86
Taking Back Sunday,Taking Back Sunday,"June 28, 2011",26,77,72
The Joy Formidable,The Big Roar,"March 15, 2011",11,77,86
Guy Clark,Songs and Stories [Live],"August 16, 2011",33,77,0
Mekons,Ancient & Modern,"September 27, 2011",39,77,0
Machine Drum,Room(s),"July 11, 2011",28,77,0
Wu Lyf,Go Tell Fire To The Mountain,"September 6, 2011",36,77,79
Helado Negro,Canta Lechuza,"May 9, 2011",19,77,0
Panda Bear,Tomboy,"April 12, 2011",15,77,84
Woods,Sun and Shade,"June 14, 2011",24,77,83
Six Organs of Admittance,Asleep on the Floodplain,"February 22, 2011",8,76,0
June Tabor,Ashore,"February 21, 2011",8,76,0
Ryan Adams,Ashes & Fire,"October 11, 2011",41,76,80
Azari & III,Azari & III,"August 1, 2011",31,76,0
SBTRKT,SBTRKT,"June 28, 2011",26,76,82
Sonny & the Sunsets,Hit After Hit,"April 12, 2011",15,76,0
Dirty Beaches,Badlands,"March 8, 2011",10,76,77
Katy B,On a Mission,"September 13, 2011",37,76,87
Alison Krauss & Union Station,Paper Airplane,"April 12, 2011",15,76,81
East River Pipe,We Live in Rented Rooms,"February 15, 2011",7,76,0
Malachai,Return to the Ugly Side,"February 22, 2011",8,76,0
Mount Moriah,Mount Moriah,"April 12, 2011",15,76,0
Tennis,Cape Dory,"January 18, 2011",3,76,73
Johnny Greenwood,Norwegian Wood [Original Soundtrack],"March 8, 2011",10,76,76
M83,"Hurry Up, We're Dreaming","October 18, 2011",42,76,89
Jason Isbell and the 400 Unit,Here We Rest,"April 12, 2011",15,76,83
Rise Against,Endgame,"March 15, 2011",11,76,87
Booker T. Jones,The Road From Memphis,"May 10, 2011",19,76,0
Apparat,The  Devil's Walk,"September 27, 2011",39,76,77
Peaking Lights,936,"February 8, 2011",6,76,0
Cage the Elephant,"Thank You, Happy Birthday","January 11, 2011",2,76,81
The Low Anthem,Smart Flesh,"February 22, 2011",8,76,85
"Bonnie ""Prince"" Billy",Wolfroy Goes To Town,"October 4, 2011",40,76,0
Letlive,Fake History,"April 12, 2011",15,76,84
Sonic Youth,Simon Werner A Disparu,"February 15, 2011",7,76,0
My Brightest Diamond,All Things Will Unwind,"October 18, 2011",42,76,71
Lloyd,King of Hearts,"July 5, 2011",27,76,80
Martyn,Ghost People,"October 10, 2011",41,76,83
Balam Acab,Wander/Wonder,"August 30, 2011",35,76,74
This Will Destroy You,Tunnel Blanket,"May 10, 2011",19,76,88
Del the Funky Homosapien,Golden Era,"April 19, 2011",16,76,0
The Pains of Being Pure at Heart,Belong,"March 29, 2011",13,76,81
My Morning Jacket,Circuital,"May 31, 2011",22,76,77
Brian Olive,Two of Everything,"June 7, 2011",23,76,0
Comet Gain,Howl Of The Lonely Crowd,"October 25, 2011",43,76,0
Ryuichi Sakamoto,Flumina,"December 5, 2011",49,76,0
Los Campesinos!,Hello Sadness,"November 15, 2011",46,76,77
Middle Brother,Middle Brother,"March 1, 2011",9,76,83
Braids,Native Speaker,"January 18, 2011",3,76,76
The King Blues,Punk and Poetry,"April 18, 2011",16,76,0
James Levy & The Blood Red Rose,Pray To Be Free,"February 6, 2011",5,76,0
Gregg Allman,Low Country Blues,"January 18, 2011",3,76,0
Jay-Z,Watch the Throne,"August 12, 2011",32,76,76
Future of the Left,Polymers Are Forever,"November 22, 2011",47,76,0
Thao & Mirah,Thao & Mirah,"April 26, 2011",17,76,88
Neon Indian,Era Extrana,"September 13, 2011",37,76,79
Amon Tobin,ISAM,"May 24, 2011",21,76,84
Adele,21,"February 22, 2011",8,76,82
Spokes,Everyone I Ever Met,"February 1, 2011",5,76,0
Korallreven,An Album by Korallreven,"November 15, 2011",46,76,0
Richmond Fontaine,The High Country,"September 20, 2011",38,76,63
Jonathan Wilson,Gentle Spirit,"September 13, 2011",37,76,86
Those Darlins,Screws Get Loose,"March 29, 2011",13,76,0
Buraka Som Sistema,Komba,"November 8, 2011",45,76,0
The Kills,Blood Pressures,"April 5, 2011",14,76,80
Wooden Birds,Two Matchsticks,"June 7, 2011",23,76,0
The Horrible Crowes,Elsie,"September 6, 2011",36,76,85
I'm from Barcelona,Forever Today,"April 19, 2011",16,76,0
Florence + the Machine,Ceremonials,"November 1, 2011",44,75,89
Pallers,The Sea of Memories,"September 27, 2011",39,75,0
The Rural Alberta Advantage,Departing,"March 1, 2011",9,75,77
Hooray for Earth,True Loves,"June 7, 2011",23,75,76
John Maus,We Must Become the Pitiless Censors of Ourselves,"June 28, 2011",26,75,85
Juliana Hatfield,There's Always Another Girl,"August 30, 2011",35,75,88
The Sea and Cake,The  Moonlight Butterfly,"May 10, 2011",19,75,0
Roots Manuva,4everevolution,"October 25, 2011",43,75,85
Bibio,Mind Bokeh,"March 29, 2011",13,75,74
Aurelio,Laru Beya,"January 18, 2011",3,75,0
Bill Callahan,Apocalypse,"March 29, 2011",13,75,79
Magazine,No Thyself,"October 24, 2011",43,75,0
The Waterboys,An Appointment with Mr. Yeats,"September 19, 2011",38,75,0
James Farm,James Farm,"April 26, 2011",17,75,0
Magik Magik Orchestra,White Wilderness,"January 25, 2011",4,75,0
Plan B,The Defamation Of Strickland Banks,"April 19, 2011",16,75,79
Yellowcard,"When You're Through Thinking, Say Yes","March 22, 2011",12,75,83
Jesu,Ascension,"May 10, 2011",19,75,0
Surf City,Kudos,"January 11, 2011",2,75,0
Maritime,Human Hearts,"April 5, 2011",14,75,0
White Hills,H-P1,"June 20, 2011",25,75,0
Daniele Luppi,Rome,"May 17, 2011",20,75,77
Cloud Control,Bliss Release,"May 23, 2011",21,75,80
Sloan,The Double Cross,"May 10, 2011",19,75,0
Handsome Furs,Sound Kapital,"June 28, 2011",26,75,74
Nick Lowe,The  Old Magic,"September 13, 2011",37,75,76
Poly Styrene,Generation Indigo,"April 26, 2011",17,75,0
Keren Ann,101,"March 22, 2011",12,75,0
The Cool Kids,When Fish Ride Bicycles,"July 12, 2011",28,75,76
Dengue Fever,Cannibal Courtship,"April 19, 2011",16,75,0
Widowspeak,Widowspeak,"August 9, 2011",32,75,0
Primus,Green Naugahyde,"September 13, 2011",37,75,86
Arbouretum,The  Gathering,"February 15, 2011",7,75,0
YACHT,Shangri-La,"June 21, 2011",25,75,78
White Denim,Last Day of Summer,"December 13, 2011",50,75,86
Minks,By The Hedge,"January 25, 2011",4,75,0
The Do,Both Ways Open Jaws,"November 15, 2011",46,75,85
J. Cole,Cole World: The Sideline Story,"September 27, 2011",39,75,76
The Roots,Betty Wright: The Movie,"November 15, 2011",46,75,0
Kid Creole & the Coconuts,I Wake Up Screaming,"September 12, 2011",37,75,0
Stateless,Matilda,"March 1, 2011",9,75,0
Anthrax,Worship Music,"September 13, 2011",37,75,82
Jim Lauderdale,Reason and Rhyme: Bluegrass Songs by Robert Hunter & Jim Lauderdale,"June 21, 2011",25,75,0
Sun Araw,Ancient Romans,"August 23, 2011",34,75,0
Austra,Feel It Break,"May 17, 2011",20,75,84
Killer Mike,PL3DGE,"May 17, 2011",20,75,76
Lia Ices,Grown Unknown,"January 25, 2011",4,75,0
AM,Celestial Electric,"September 6, 2011",36,74,0
Alex Turner,Submarine (Original Songs from the Motion Picture),"May 31, 2011",22,74,86
Charlie Haden Quartet West,Sophisticated Ladies,"March 22, 2011",12,74,0
Common,The  Dreamer/The Believer,"December 20, 2011",51,74,74
Stephin Merritt,Obscurities,"August 23, 2011",34,74,0
Smod,SMOD,"May 24, 2011",21,74,0
Dum Dum Girls,Only in Dreams,"September 27, 2011",39,74,81
George Strait,Here for a Good Time,"September 6, 2011",36,74,0
Caitlin Rose,Own Side Now,"March 15, 2011",11,74,0
Sarabeth Tucek,Get Well Soon,"April 11, 2011",15,74,0
Glen Campbell,Ghost on the Canvas,"August 30, 2011",35,74,0
S.C.U.M,Again into Eyes,"October 4, 2011",40,74,0
Chad Valley,Equatorial Ultravox,"June 21, 2011",25,74,0
Eulogies,Tear the Fences Down,"March 22, 2011",12,74,0
Duran Duran,All You Need Is Now,"March 22, 2011",12,74,85
The Donkeys,Born with Stripes,"April 26, 2011",17,74,0
Chris Isaak,Beyond the Sun,"October 18, 2011",42,74,0
Lanterns on the Lake,"Gracious Tide, Take Me Home","September 27, 2011",39,74,77
Timber Timbre,Creep On Creepin' On,"April 5, 2011",14,74,83
Jeffrey Lewis,A Turn in the Dream-Songs,"October 11, 2011",41,74,0
Let's Wrestle,Nursing Home,"May 17, 2011",20,74,0
Obits,"Moody, Standard and Poor","March 29, 2011",13,74,0
The Baseball Project,"Baseball Project, Vol. 2: High and Inside","March 1, 2011",9,74,0
Carter Tanton,Freeclouds,"November 15, 2011",46,74,0
When Saints Go Machine,Konkylie,"June 21, 2011",25,74,0
Arctic Monkeys,Suck It and See,"June 7, 2011",23,74,80
Kronos Quartet,Steve Reich: WTC 9/11,"September 20, 2011",38,74,0
Rival Sons,Pressure & Time,"July 26, 2011",30,74,82
King Midas Sound,Without You,"November 8, 2011",45,74,0
k.d. lang,Sing It Loud,"April 12, 2011",15,74,0
Cass McCombs,Wit's End,"April 26, 2011",17,74,81
Merle Haggard,Working in Tennessee,"October 4, 2011",40,74,0
Ben Harper,Give Till It's Gone,"May 17, 2011",20,74,0
Laura Veirs,Tumble Bee: Laura Veirs Sings Folk Songs for Children,"November 8, 2011",45,74,0
Jonny,Jonny,"January 31, 2011",5,74,0
Liz Green,"O, Devotion!","November 29, 2011",48,74,0
Fruit Bats,Tripper,"August 2, 2011",31,74,0
Dir en Grey,Dum Spiro Spero,"August 2, 2011",31,74,83
Gruff Rhys,Hotel Shampoo,"May 3, 2011",18,74,78
Cults,Cults,"June 7, 2011",23,74,82
13 & God,Own Your Ghost,"May 17, 2011",20,74,0
Steve Earle,I'll Never Get Out of This World Alive,"April 26, 2011",17,74,87
The Stepkids,The  Stepkids,"September 27, 2011",39,74,0
Mates of State,Mountaintops,"September 13, 2011",37,74,0
Alias,Fever Dream,"August 30, 2011",35,74,0
Pat Metheny,What's It All About,"June 14, 2011",24,74,0
Peter Bjorn and John,Gimme Some,"March 29, 2011",13,74,76
Darkest Hour,The  Human Romance,"February 22, 2011",8,74,85
Raekwon,Shaolin vs. Wu-Tang,"March 8, 2011",10,73,76
The Bees [Band of Bees],Every Step's a Yes,"November 8, 2011",45,73,0
The Beets,Stay Home,"January 25, 2011",4,73,0
Alessi's Ark,Time Travel,"May 3, 2011",18,73,0
Planningtorock,W,"May 24, 2011",21,73,70
The Go! Team,Rolling Blackouts,"February 1, 2011",5,73,80
Cloud Nothings,Cloud Nothings,"January 25, 2011",4,73,71
John Hiatt,Dirty Jeans and Mudslide Hymns,"August 2, 2011",31,73,0
Unknown Mortal Orchestra,Unknown Mortal Orchestra,"June 21, 2011",25,73,85
Manchester Orchestra,Simple Math,"May 10, 2011",19,73,80
Lindsey Buckingham,Seeds We Sow,"September 6, 2011",36,73,72
We Were Promised Jetpacks,In the Pit of the Stomach,"October 4, 2011",40,73,85
Portugal. The Man,In the Mountain in the Cloud,"July 19, 2011",29,73,88
Jonti,Twirligig,"October 18, 2011",42,73,0
The Feelies,Here Before,"April 12, 2011",15,73,80
Here We Go Magic,The January EP,"May 10, 2011",19,73,0
Old 97's,"The Grand Theatre, Vol. 2","July 5, 2011",27,73,0
Jill Scott,The Light of the Sun,"June 21, 2011",25,73,85
Cowboy Junkies,"Demons: The Nomad Series, Vol. 2","February 15, 2011",7,73,0
Oneida,Absolute II,"June 6, 2011",23,73,0
The Ladybug Transistor,Clutching Stems,"June 7, 2011",23,73,0
Cave,Neverendless,"September 20, 2011",38,73,0
Liam Finn,Fomo,"June 21, 2011",25,73,78
Peggy Sue,Acrobats,"October 25, 2011",43,73,0
Meg Baird,Seasons on Earth,"September 20, 2011",38,73,0
Tarwater,Inside the Ships,"September 13, 2011",37,73,0
The Skull Defekts,Peer Amid,"February 15, 2011",7,73,0
